"Step","train_75_AR5 - val_batch_energy_rel_error","train_75_AR5 - val_batch_energy_rel_error__MIN","train_75_AR5 - val_batch_energy_rel_error__MAX","train_75 - val_batch_energy_rel_error","train_75 - val_batch_energy_rel_error__MIN","train_75 - val_batch_energy_rel_error__MAX"
"108876","0.03967134281992912","0.03967134281992912","0.03967134281992912","","",""
"108877","0.036286383867263794","0.036286383867263794","0.036286383867263794","","",""
"108878","0.03778510168194771","0.03778510168194771","0.03778510168194771","","",""
"108879","0.03413092717528343","0.03413092717528343","0.03413092717528343","","",""
"108880","0.034554313868284225","0.034554313868284225","0.034554313868284225","","",""
"108881","0.033149559050798416","0.033149559050798416","0.033149559050798416","","",""
"108882","0.03064112924039364","0.03064112924039364","0.03064112924039364","","",""
"108883","0.028871340677142143","0.028871340677142143","0.028871340677142143","","",""
"108885","0.029751455411314964","0.029751455411314964","0.029751455411314964","","",""
"108888","0.030072368681430817","0.030072368681430817","0.030072368681430817","","",""
"108889","0.02532624639570713","0.02532624639570713","0.02532624639570713","","",""
"108890","0.02767297998070717","0.02767297998070717","0.02767297998070717","","",""
"108891","0.02801414579153061","0.02801414579153061","0.02801414579153061","","",""
"108893","0.026574159041047096","0.026574159041047096","0.026574159041047096","","",""
"108894","0.024562066420912743","0.024562066420912743","0.024562066420912743","","",""
"108897","0.03835298866033554","0.03835298866033554","0.03835298866033554","","",""
"108898","0.05721759796142578","0.05721759796142578","0.05721759796142578","","",""
"108899","0.09804527461528778","0.09804527461528778","0.09804527461528778","","",""
"108900","0.11283651739358902","0.11283651739358902","0.11283651739358902","","",""
"108901","0.17558196187019348","0.17558196187019348","0.17558196187019348","","",""
"108902","0.19773727655410767","0.19773727655410767","0.19773727655410767","","",""
"108903","0.18035289645195007","0.18035289645195007","0.18035289645195007","","",""
"108905","0.1035839319229126","0.1035839319229126","0.1035839319229126","","",""
"108906","0.06744343042373657","0.06744343042373657","0.06744343042373657","","",""
"108907","0.05596952885389328","0.05596952885389328","0.05596952885389328","","",""
"108908","0.04671449214220047","0.04671449214220047","0.04671449214220047","","",""
"108909","0.03661947697401047","0.03661947697401047","0.03661947697401047","","",""
"108910","0.043529339134693146","0.043529339134693146","0.043529339134693146","","",""
"108911","0.04662429541349411","0.04662429541349411","0.04662429541349411","","",""
"108912","0.05354338139295578","0.05354338139295578","0.05354338139295578","","",""
"108913","0.06063199043273926","0.06063199043273926","0.06063199043273926","","",""
"108914","0.054415591061115265","0.054415591061115265","0.054415591061115265","","",""
"108916","0.06092120707035065","0.06092120707035065","0.06092120707035065","","",""
"108919","0.053343601524829865","0.053343601524829865","0.053343601524829865","","",""
"108920","0.05577864125370979","0.05577864125370979","0.05577864125370979","","",""
"108922","0.052804917097091675","0.052804917097091675","0.052804917097091675","","",""
"108923","0.0554107166826725","0.0554107166826725","0.0554107166826725","","",""
"108924","0.057220377027988434","0.057220377027988434","0.057220377027988434","","",""
"108925","0.05275699496269226","0.05275699496269226","0.05275699496269226","","",""
"108927","0.05430345609784126","0.05430345609784126","0.05430345609784126","","",""
"108928","0.05904589593410492","0.05904589593410492","0.05904589593410492","","",""
"108930","0.06434919685125351","0.06434919685125351","0.06434919685125351","","",""
"108931","0.06785223633050919","0.06785223633050919","0.06785223633050919","","",""
"108932","0.0700531080365181","0.0700531080365181","0.0700531080365181","","",""
"108933","0.0732196718454361","0.0732196718454361","0.0732196718454361","","",""
"108936","0.09328167885541916","0.09328167885541916","0.09328167885541916","","",""
"108937","0.10640402138233185","0.10640402138233185","0.10640402138233185","","",""
"108938","0.09398859739303589","0.09398859739303589","0.09398859739303589","","",""
"108942","0.05298333615064621","0.05298333615064621","0.05298333615064621","","",""
"108943","0.06912189722061157","0.06912189722061157","0.06912189722061157","","",""
"108944","0.06151891499757767","0.06151891499757767","0.06151891499757767","","",""
"108945","0.04777531325817108","0.04777531325817108","0.04777531325817108","","",""
"108946","0.04644772410392761","0.04644772410392761","0.04644772410392761","","",""
"109358","","","","0.02154836617410183","0.02154836617410183","0.02154836617410183"
"109359","","","","0.031908631324768066","0.031908631324768066","0.031908631324768066"
"109361","","","","0.049768321216106415","0.049768321216106415","0.049768321216106415"
"109362","","","","0.06092682108283043","0.06092682108283043","0.06092682108283043"
"109363","","","","0.03456221520900726","0.03456221520900726","0.03456221520900726"
"109367","","","","0.01695275492966175","0.01695275492966175","0.01695275492966175"
"109368","","","","0.014021162874996662","0.014021162874996662","0.014021162874996662"
"109369","","","","0.015368691645562649","0.015368691645562649","0.015368691645562649"
"109371","","","","0.013612846843898296","0.013612846843898296","0.013612846843898296"
"109372","","","","0.012777036987245083","0.012777036987245083","0.012777036987245083"
"109373","","","","0.014689216390252113","0.014689216390252113","0.014689216390252113"
"109374","","","","0.013851193711161613","0.013851193711161613","0.013851193711161613"
"109375","","","","0.012929441407322884","0.012929441407322884","0.012929441407322884"
"109376","","","","0.012639723718166351","0.012639723718166351","0.012639723718166351"
"109377","","","","0.013982739299535751","0.013982739299535751","0.013982739299535751"
"109378","","","","0.012120019644498825","0.012120019644498825","0.012120019644498825"
"109380","","","","0.014379452913999557","0.014379452913999557","0.014379452913999557"
"109383","","","","0.012289399281144142","0.012289399281144142","0.012289399281144142"
"109384","","","","0.013884251937270164","0.013884251937270164","0.013884251937270164"
"109385","","","","0.014702457934617996","0.014702457934617996","0.014702457934617996"
"109386","","","","0.014470013789832592","0.014470013789832592","0.014470013789832592"
"109388","","","","0.017339609563350677","0.017339609563350677","0.017339609563350677"
"109389","","","","0.016261456534266472","0.016261456534266472","0.016261456534266472"
"109392","","","","0.017138227820396423","0.017138227820396423","0.017138227820396423"
"109393","","","","0.016436368227005005","0.016436368227005005","0.016436368227005005"
"109394","","","","0.01641559600830078","0.01641559600830078","0.01641559600830078"
"109395","","","","0.018854493275284767","0.018854493275284767","0.018854493275284767"
"109396","","","","0.03247971832752228","0.03247971832752228","0.03247971832752228"
"109397","","","","0.046970490366220474","0.046970490366220474","0.046970490366220474"
"109398","","","","0.05844121426343918","0.05844121426343918","0.05844121426343918"
"109400","","","","0.06138281151652336","0.06138281151652336","0.06138281151652336"
"109401","","","","0.03165354207158089","0.03165354207158089","0.03165354207158089"
"109402","","","","0.02619342692196369","0.02619342692196369","0.02619342692196369"
"109403","","","","0.02547147497534752","0.02547147497534752","0.02547147497534752"
"109404","","","","0.020548999309539795","0.020548999309539795","0.020548999309539795"
"109405","","","","0.019261235371232033","0.019261235371232033","0.019261235371232033"
"109406","","","","0.0224806759506464","0.0224806759506464","0.0224806759506464"
"109407","","","","0.022977089509367943","0.022977089509367943","0.022977089509367943"
"109408","","","","0.02006995864212513","0.02006995864212513","0.02006995864212513"
"109409","","","","0.020267682150006294","0.020267682150006294","0.020267682150006294"
"109411","","","","0.014688287861645222","0.014688287861645222","0.014688287861645222"
"109414","","","","0.013877720572054386","0.013877720572054386","0.013877720572054386"
"109415","","","","0.014211440458893776","0.014211440458893776","0.014211440458893776"
"109417","","","","0.01335187442600727","0.01335187442600727","0.01335187442600727"
"109418","","","","0.013760000467300415","0.013760000467300415","0.013760000467300415"
"109419","","","","0.011705685406923294","0.011705685406923294","0.011705685406923294"
"109420","","","","0.013536464422941208","0.013536464422941208","0.013536464422941208"
"109422","","","","0.013756347820162773","0.013756347820162773","0.013756347820162773"
"109423","","","","0.013273174874484539","0.013273174874484539","0.013273174874484539"
"109425","","","","0.014131098054349422","0.014131098054349422","0.014131098054349422"
"109426","","","","0.01441041100770235","0.01441041100770235","0.01441041100770235"
"109427","","","","0.017137713730335236","0.017137713730335236","0.017137713730335236"
"109428","","","","0.015102026052772999","0.015102026052772999","0.015102026052772999"
"109431","","","","0.017149921506643295","0.017149921506643295","0.017149921506643295"
"109432","","","","0.023542314767837524","0.023542314767837524","0.023542314767837524"
"109433","","","","0.023118745535612106","0.023118745535612106","0.023118745535612106"
"109437","","","","0.028848271816968918","0.028848271816968918","0.028848271816968918"
"109438","","","","0.035215944051742554","0.035215944051742554","0.035215944051742554"
"109439","","","","0.029538273811340332","0.029538273811340332","0.029538273811340332"
"109440","","","","0.02662486582994461","0.02662486582994461","0.02662486582994461"
"109441","","","","0.03350875899195671","0.03350875899195671","0.03350875899195671"
"110844","0.0639106035232544","0.0639106035232544","0.0639106035232544","","",""
"110845","0.07630223035812378","0.07630223035812378","0.07630223035812378","","",""
"110847","0.08470533788204193","0.08470533788204193","0.08470533788204193","","",""
"110848","0.06584754586219788","0.06584754586219788","0.06584754586219788","","",""
"110849","0.036343470215797424","0.036343470215797424","0.036343470215797424","","",""
"110851","0.019246140494942665","0.019246140494942665","0.019246140494942665","","",""
"110852","0.02178221009671688","0.02178221009671688","0.02178221009671688","","",""
"110853","0.025043703615665436","0.025043703615665436","0.025043703615665436","","",""
"110854","0.020896343514323235","0.020896343514323235","0.020896343514323235","","",""
"110855","0.024249808862805367","0.024249808862805367","0.024249808862805367","","",""
"110856","0.023743482306599617","0.023743482306599617","0.023743482306599617","","",""
"110857","0.02083735354244709","0.02083735354244709","0.02083735354244709","","",""
"110858","0.02274584025144577","0.02274584025144577","0.02274584025144577","","",""
"110861","0.02202078141272068","0.02202078141272068","0.02202078141272068","","",""
"110862","0.020557263866066933","0.020557263866066933","0.020557263866066933","","",""
"110864","0.021498048678040504","0.021498048678040504","0.021498048678040504","","",""
"110865","0.018243297934532166","0.018243297934532166","0.018243297934532166","","",""
"110866","0.0206574909389019","0.0206574909389019","0.0206574909389019","","",""
"110872","0.016233328729867935","0.016233328729867935","0.016233328729867935","","",""
"110873","0.02156069688498974","0.02156069688498974","0.02156069688498974","","",""
"110875","0.02395966462790966","0.02395966462790966","0.02395966462790966","","",""
"110876","0.02698887512087822","0.02698887512087822","0.02698887512087822","","",""
"110878","0.02407330833375454","0.02407330833375454","0.02407330833375454","","",""
"110880","0.03645530343055725","0.03645530343055725","0.03645530343055725","","",""
"110881","0.04892813414335251","0.04892813414335251","0.04892813414335251","","",""
"110883","0.06044074892997742","0.06044074892997742","0.06044074892997742","","",""
"110886","0.07421640306711197","0.07421640306711197","0.07421640306711197","","",""
"110887","0.07849511504173279","0.07849511504173279","0.07849511504173279","","",""
"110888","0.08204802870750427","0.08204802870750427","0.08204802870750427","","",""
"110891","0.042946506291627884","0.042946506291627884","0.042946506291627884","","",""
"110894","0.031055541709065437","0.031055541709065437","0.031055541709065437","","",""
"110895","0.03037266805768013","0.03037266805768013","0.03037266805768013","","",""
"110897","0.02406240627169609","0.02406240627169609","0.02406240627169609","","",""
"110899","0.020967023447155952","0.020967023447155952","0.020967023447155952","","",""
"110901","0.018621763214468956","0.018621763214468956","0.018621763214468956","","",""
"110902","0.019351931288838387","0.019351931288838387","0.019351931288838387","","",""
"110903","0.020699393004179","0.020699393004179","0.020699393004179","","",""
"110904","0.01870468072593212","0.01870468072593212","0.01870468072593212","","",""
"110910","0.026264280080795288","0.026264280080795288","0.026264280080795288","","",""
"110911","0.026249222457408905","0.026249222457408905","0.026249222457408905","","",""
"110912","0.029938556253910065","0.029938556253910065","0.029938556253910065","","",""
"110918","0.03232976794242859","0.03232976794242859","0.03232976794242859","","",""
"110919","0.03236590325832367","0.03236590325832367","0.03236590325832367","","",""
"110920","0.03451292961835861","0.03451292961835861","0.03451292961835861","","",""
"110921","0.037663884460926056","0.037663884460926056","0.037663884460926056","","",""
"110924","0.0889008492231369","0.0889008492231369","0.0889008492231369","","",""
"110926","0.08251213282346725","0.08251213282346725","0.08251213282346725","","",""
"110927","0.08565565198659897","0.08565565198659897","0.08565565198659897","","",""
"111348","","","","0.10813122987747192","0.10813122987747192","0.10813122987747192"
"111349","","","","0.20308277010917664","0.20308277010917664","0.20308277010917664"
"111351","","","","0.1559564769268036","0.1559564769268036","0.1559564769268036"
"111352","","","","0.11867708712816238","0.11867708712816238","0.11867708712816238"
"111353","","","","0.06102153658866882","0.06102153658866882","0.06102153658866882"
"111355","","","","0.03378845006227493","0.03378845006227493","0.03378845006227493"
"111356","","","","0.029348697513341904","0.029348697513341904","0.029348697513341904"
"111357","","","","0.02738499455153942","0.02738499455153942","0.02738499455153942"
"111358","","","","0.02463570609688759","0.02463570609688759","0.02463570609688759"
"111359","","","","0.022649414837360382","0.022649414837360382","0.022649414837360382"
"111360","","","","0.02435099519789219","0.02435099519789219","0.02435099519789219"
"111361","","","","0.02232406660914421","0.02232406660914421","0.02232406660914421"
"111362","","","","0.02071058377623558","0.02071058377623558","0.02071058377623558"
"111365","","","","0.019743893295526505","0.019743893295526505","0.019743893295526505"
"111366","","","","0.018410736694931984","0.018410736694931984","0.018410736694931984"
"111368","","","","0.018113506957888603","0.018113506957888603","0.018113506957888603"
"111369","","","","0.0160143431276083","0.0160143431276083","0.0160143431276083"
"111370","","","","0.014245821163058281","0.014245821163058281","0.014245821163058281"
"111376","","","","0.01581856608390808","0.01581856608390808","0.01581856608390808"
"111377","","","","0.014715161174535751","0.014715161174535751","0.014715161174535751"
"111379","","","","0.01558978483080864","0.01558978483080864","0.01558978483080864"
"111380","","","","0.01369489636272192","0.01369489636272192","0.01369489636272192"
"111382","","","","0.019660066813230515","0.019660066813230515","0.019660066813230515"
"111384","","","","0.05047246068716049","0.05047246068716049","0.05047246068716049"
"111385","","","","0.05957286059856415","0.05957286059856415","0.05957286059856415"
"111387","","","","0.1568983495235443","0.1568983495235443","0.1568983495235443"
"111390","","","","0.10285619646310806","0.10285619646310806","0.10285619646310806"
"111391","","","","0.04467718303203583","0.04467718303203583","0.04467718303203583"
"111392","","","","0.031130041927099228","0.031130041927099228","0.031130041927099228"
"111395","","","","0.017956964671611786","0.017956964671611786","0.017956964671611786"
"111398","","","","0.010927364230155945","0.010927364230155945","0.010927364230155945"
"111399","","","","0.0102830920368433","0.0102830920368433","0.0102830920368433"
"111401","","","","0.008560090325772762","0.008560090325772762","0.008560090325772762"
"111403","","","","0.006892507895827293","0.006892507895827293","0.006892507895827293"
"111405","","","","0.007517415098845959","0.007517415098845959","0.007517415098845959"
"111406","","","","0.006117518991231918","0.006117518991231918","0.006117518991231918"
"111407","","","","0.007120479363948107","0.007120479363948107","0.007120479363948107"
"111408","","","","0.0067627523094415665","0.0067627523094415665","0.0067627523094415665"
"111414","","","","0.008742335252463818","0.008742335252463818","0.008742335252463818"
"111415","","","","0.01069079153239727","0.01069079153239727","0.01069079153239727"
"111416","","","","0.012647004798054695","0.012647004798054695","0.012647004798054695"
"111422","","","","0.03774775192141533","0.03774775192141533","0.03774775192141533"
"111423","","","","0.04087222367525101","0.04087222367525101","0.04087222367525101"
"111424","","","","0.05150648579001427","0.05150648579001427","0.05150648579001427"
"111425","","","","0.04564281180500984","0.04564281180500984","0.04564281180500984"
"111428","","","","0.030276978388428688","0.030276978388428688","0.030276978388428688"
"111430","","","","0.03803359344601631","0.03803359344601631","0.03803359344601631"
"111431","","","","0.04723421856760979","0.04723421856760979","0.04723421856760979"
"112826","0.04720376804471016","0.04720376804471016","0.04720376804471016","","",""
"112827","0.0319838747382164","0.0319838747382164","0.0319838747382164","","",""
"112829","0.030110273510217667","0.030110273510217667","0.030110273510217667","","",""
"112830","0.02465229481458664","0.02465229481458664","0.02465229481458664","","",""
"112832","0.0243610218167305","0.0243610218167305","0.0243610218167305","","",""
"112835","0.025012357160449028","0.025012357160449028","0.025012357160449028","","",""
"112836","0.02590673416852951","0.02590673416852951","0.02590673416852951","","",""
"112837","0.024585720151662827","0.024585720151662827","0.024585720151662827","","",""
"112838","0.027198052033782005","0.027198052033782005","0.027198052033782005","","",""
"112839","0.024033252149820328","0.024033252149820328","0.024033252149820328","","",""
"112842","0.02544592134654522","0.02544592134654522","0.02544592134654522","","",""
"112843","0.02690841816365719","0.02690841816365719","0.02690841816365719","","",""
"112844","0.024731740355491638","0.024731740355491638","0.024731740355491638","","",""
"112847","0.0224174652248621","0.0224174652248621","0.0224174652248621","","",""
"112848","0.02623600885272026","0.02623600885272026","0.02623600885272026","","",""
"112849","0.02341027371585369","0.02341027371585369","0.02341027371585369","","",""
"112851","0.02078903652727604","0.02078903652727604","0.02078903652727604","","",""
"112853","0.016336603090167046","0.016336603090167046","0.016336603090167046","","",""
"112854","0.01412113755941391","0.01412113755941391","0.01412113755941391","","",""
"112856","0.01469486951828003","0.01469486951828003","0.01469486951828003","","",""
"112858","0.015326239168643951","0.015326239168643951","0.015326239168643951","","",""
"112859","0.018094345927238464","0.018094345927238464","0.018094345927238464","","",""
"112861","0.02384108118712902","0.02384108118712902","0.02384108118712902","","",""
"112863","0.06164085492491722","0.06164085492491722","0.06164085492491722","","",""
"112864","0.0658985823392868","0.0658985823392868","0.0658985823392868","","",""
"112867","0.06970035284757614","0.06970035284757614","0.06970035284757614","","",""
"112868","0.05621837452054024","0.05621837452054024","0.05621837452054024","","",""
"112870","0.040609829127788544","0.040609829127788544","0.040609829127788544","","",""
"112871","0.030003102496266365","0.030003102496266365","0.030003102496266365","","",""
"112872","0.03140699490904808","0.03140699490904808","0.03140699490904808","","",""
"112873","0.03004157543182373","0.03004157543182373","0.03004157543182373","","",""
"112874","0.02744978852570057","0.02744978852570057","0.02744978852570057","","",""
"112876","0.026192419230937958","0.026192419230937958","0.026192419230937958","","",""
"112877","0.022700050845742226","0.022700050845742226","0.022700050845742226","","",""
"112880","0.01987651363015175","0.01987651363015175","0.01987651363015175","","",""
"112882","0.018226468935608864","0.018226468935608864","0.018226468935608864","","",""
"112883","0.013957075774669647","0.013957075774669647","0.013957075774669647","","",""
"112885","0.011852135881781578","0.011852135881781578","0.011852135881781578","","",""
"112886","0.012040938250720501","0.012040938250720501","0.012040938250720501","","",""
"112887","0.012085767462849617","0.012085767462849617","0.012085767462849617","","",""
"112888","0.012982651591300964","0.012982651591300964","0.012982651591300964","","",""
"112890","0.015362173318862915","0.015362173318862915","0.015362173318862915","","",""
"112891","0.01846613734960556","0.01846613734960556","0.01846613734960556","","",""
"112893","0.021319501101970673","0.021319501101970673","0.021319501101970673","","",""
"112894","0.023503586649894714","0.023503586649894714","0.023503586649894714","","",""
"112895","0.023408809676766396","0.023408809676766396","0.023408809676766396","","",""
"112897","0.03415190428495407","0.03415190428495407","0.03415190428495407","","",""
"112899","0.04394304007291794","0.04394304007291794","0.04394304007291794","","",""
"112902","0.06673078238964081","0.06673078238964081","0.06673078238964081","","",""
"112903","0.058587901294231415","0.058587901294231415","0.058587901294231415","","",""
"112904","0.05557256191968918","0.05557256191968918","0.05557256191968918","","",""
"112905","0.06979472190141678","0.06979472190141678","0.06979472190141678","","",""
"112907","0.13127560913562775","0.13127560913562775","0.13127560913562775","","",""
"113339","","","","0.1411142349243164","0.1411142349243164","0.1411142349243164"
"113340","","","","0.11019982397556305","0.11019982397556305","0.11019982397556305"
"113342","","","","0.04436977952718735","0.04436977952718735","0.04436977952718735"
"113343","","","","0.027094904333353043","0.027094904333353043","0.027094904333353043"
"113345","","","","0.028165532276034355","0.028165532276034355","0.028165532276034355"
"113348","","","","0.025061186403036118","0.025061186403036118","0.025061186403036118"
"113349","","","","0.026122642681002617","0.026122642681002617","0.026122642681002617"
"113350","","","","0.02517584152519703","0.02517584152519703","0.02517584152519703"
"113351","","","","0.022666241973638535","0.022666241973638535","0.022666241973638535"
"113352","","","","0.02405284345149994","0.02405284345149994","0.02405284345149994"
"113355","","","","0.019527127966284752","0.019527127966284752","0.019527127966284752"
"113356","","","","0.018633440136909485","0.018633440136909485","0.018633440136909485"
"113357","","","","0.0179897490888834","0.0179897490888834","0.0179897490888834"
"113360","","","","0.014072541147470474","0.014072541147470474","0.014072541147470474"
"113361","","","","0.015259623527526855","0.015259623527526855","0.015259623527526855"
"113362","","","","0.012890747748315334","0.012890747748315334","0.012890747748315334"
"113364","","","","0.013445315882563591","0.013445315882563591","0.013445315882563591"
"113366","","","","0.01219764444977045","0.01219764444977045","0.01219764444977045"
"113367","","","","0.013027322478592396","0.013027322478592396","0.013027322478592396"
"113369","","","","0.01481140311807394","0.01481140311807394","0.01481140311807394"
"113371","","","","0.01579689420759678","0.01579689420759678","0.01579689420759678"
"113372","","","","0.023127231746912003","0.023127231746912003","0.023127231746912003"
"113374","","","","0.0309346504509449","0.0309346504509449","0.0309346504509449"
"113376","","","","0.09225838631391525","0.09225838631391525","0.09225838631391525"
"113377","","","","0.11627461016178131","0.11627461016178131","0.11627461016178131"
"113380","","","","0.06183578446507454","0.06183578446507454","0.06183578446507454"
"113381","","","","0.0951017439365387","0.0951017439365387","0.0951017439365387"
"113383","","","","0.07566610723733902","0.07566610723733902","0.07566610723733902"
"113384","","","","0.04738307744264603","0.04738307744264603","0.04738307744264603"
"113385","","","","0.037718623876571655","0.037718623876571655","0.037718623876571655"
"113386","","","","0.03337591141462326","0.03337591141462326","0.03337591141462326"
"113387","","","","0.026215843856334686","0.026215843856334686","0.026215843856334686"
"113389","","","","0.026105381548404694","0.026105381548404694","0.026105381548404694"
"113390","","","","0.02739919163286686","0.02739919163286686","0.02739919163286686"
"113393","","","","0.02378511056303978","0.02378511056303978","0.02378511056303978"
"113395","","","","0.020255910232663155","0.020255910232663155","0.020255910232663155"
"113396","","","","0.018978631123900414","0.018978631123900414","0.018978631123900414"
"113398","","","","0.015377102419734001","0.015377102419734001","0.015377102419734001"
"113399","","","","0.015896860510110855","0.015896860510110855","0.015896860510110855"
"113400","","","","0.013116391375660896","0.013116391375660896","0.013116391375660896"
"113401","","","","0.013544000685214996","0.013544000685214996","0.013544000685214996"
"113403","","","","0.012068219482898712","0.012068219482898712","0.012068219482898712"
"113404","","","","0.011144306510686874","0.011144306510686874","0.011144306510686874"
"113406","","","","0.011806532740592957","0.011806532740592957","0.011806532740592957"
"113407","","","","0.012086660601198673","0.012086660601198673","0.012086660601198673"
"113408","","","","0.012269088998436928","0.012269088998436928","0.012269088998436928"
"113410","","","","0.017326805740594864","0.017326805740594864","0.017326805740594864"
"113412","","","","0.026641007512807846","0.026641007512807846","0.026641007512807846"
"113415","","","","0.038225606083869934","0.038225606083869934","0.038225606083869934"
"113416","","","","0.0398617722094059","0.0398617722094059","0.0398617722094059"
"113417","","","","0.05767307057976723","0.05767307057976723","0.05767307057976723"
"113418","","","","0.10469449311494827","0.10469449311494827","0.10469449311494827"
"113420","","","","0.14301833510398865","0.14301833510398865","0.14301833510398865"
"114805","0.0286630280315876","0.0286630280315876","0.0286630280315876","","",""
"114810","0.027348695322871208","0.027348695322871208","0.027348695322871208","","",""
"114811","0.018162626773118973","0.018162626773118973","0.018162626773118973","","",""
"114812","0.02138027548789978","0.02138027548789978","0.02138027548789978","","",""
"114813","0.014156199991703033","0.014156199991703033","0.014156199991703033","","",""
"114815","0.01636495068669319","0.01636495068669319","0.01636495068669319","","",""
"114820","0.016048075631260872","0.016048075631260872","0.016048075631260872","","",""
"114821","0.015916161239147186","0.015916161239147186","0.015916161239147186","","",""
"114822","0.015109139494597912","0.015109139494597912","0.015109139494597912","","",""
"114830","0.012269397266209126","0.012269397266209126","0.012269397266209126","","",""
"114834","0.01142883487045765","0.01142883487045765","0.01142883487045765","","",""
"114835","0.010029120370745659","0.010029120370745659","0.010029120370745659","","",""
"114838","0.0180030707269907","0.0180030707269907","0.0180030707269907","","",""
"114839","0.016035571694374084","0.016035571694374084","0.016035571694374084","","",""
"114840","0.017596090212464333","0.017596090212464333","0.017596090212464333","","",""
"114846","0.029264748096466064","0.029264748096466064","0.029264748096466064","","",""
"114848","0.05263107270002365","0.05263107270002365","0.05263107270002365","","",""
"114849","0.042737431824207306","0.042737431824207306","0.042737431824207306","","",""
"114850","0.022781379520893097","0.022781379520893097","0.022781379520893097","","",""
"114853","0.021939044818282127","0.021939044818282127","0.021939044818282127","","",""
"114854","0.025918811559677124","0.025918811559677124","0.025918811559677124","","",""
"114855","0.03311774134635925","0.03311774134635925","0.03311774134635925","","",""
"114856","0.03399626538157463","0.03399626538157463","0.03399626538157463","","",""
"114859","0.03491382673382759","0.03491382673382759","0.03491382673382759","","",""
"114861","0.03526689112186432","0.03526689112186432","0.03526689112186432","","",""
"114862","0.03038676083087921","0.03038676083087921","0.03038676083087921","","",""
"114863","0.03195467218756676","0.03195467218756676","0.03195467218756676","","",""
"114866","0.028943024575710297","0.028943024575710297","0.028943024575710297","","",""
"114869","0.026649000123143196","0.026649000123143196","0.026649000123143196","","",""
"114871","0.023600252345204353","0.023600252345204353","0.023600252345204353","","",""
"114873","0.020439298823475838","0.020439298823475838","0.020439298823475838","","",""
"114874","0.022028915584087372","0.022028915584087372","0.022028915584087372","","",""
"114876","0.021512538194656372","0.021512538194656372","0.021512538194656372","","",""
"114877","0.018487466499209404","0.018487466499209404","0.018487466499209404","","",""
"114878","0.02309836819767952","0.02309836819767952","0.02309836819767952","","",""
"114879","0.02297716960310936","0.02297716960310936","0.02297716960310936","","",""
"114881","0.015274202451109886","0.015274202451109886","0.015274202451109886","","",""
"114882","0.012999489903450012","0.012999489903450012","0.012999489903450012","","",""
"114883","0.01690661534667015","0.01690661534667015","0.01690661534667015","","",""
"114885","0.02103462815284729","0.02103462815284729","0.02103462815284729","","",""
"114887","0.0271257683634758","0.0271257683634758","0.0271257683634758","","",""
"114889","0.02688235603272915","0.02688235603272915","0.02688235603272915","","",""
"115327","","","","0.015624322928488255","0.015624322928488255","0.015624322928488255"
"115332","","","","0.05427867919206619","0.05427867919206619","0.05427867919206619"
"115333","","","","0.06049905717372894","0.06049905717372894","0.06049905717372894"
"115334","","","","0.06226643919944763","0.06226643919944763","0.06226643919944763"
"115335","","","","0.057769693434238434","0.057769693434238434","0.057769693434238434"
"115337","","","","0.05577589198946953","0.05577589198946953","0.05577589198946953"
"115342","","","","0.06941774487495422","0.06941774487495422","0.06941774487495422"
"115343","","","","0.05985948443412781","0.05985948443412781","0.05985948443412781"
"115344","","","","0.06880173087120056","0.06880173087120056","0.06880173087120056"
"115352","","","","0.06480422616004944","0.06480422616004944","0.06480422616004944"
"115356","","","","0.06465226411819458","0.06465226411819458","0.06465226411819458"
"115357","","","","0.06440670788288116","0.06440670788288116","0.06440670788288116"
"115360","","","","0.07297004759311676","0.07297004759311676","0.07297004759311676"
"115361","","","","0.06786613166332245","0.06786613166332245","0.06786613166332245"
"115362","","","","0.07569468766450882","0.07569468766450882","0.07569468766450882"
"115368","","","","0.09120799601078033","0.09120799601078033","0.09120799601078033"
"115370","","","","0.06393523514270782","0.06393523514270782","0.06393523514270782"
"115371","","","","0.042315058410167694","0.042315058410167694","0.042315058410167694"
"115372","","","","0.02864592708647251","0.02864592708647251","0.02864592708647251"
"115375","","","","0.02879420854151249","0.02879420854151249","0.02879420854151249"
"115376","","","","0.04040307179093361","0.04040307179093361","0.04040307179093361"
"115377","","","","0.049073442816734314","0.049073442816734314","0.049073442816734314"
"115378","","","","0.04762747138738632","0.04762747138738632","0.04762747138738632"
"115381","","","","0.05040278658270836","0.05040278658270836","0.05040278658270836"
"115383","","","","0.04594442993402481","0.04594442993402481","0.04594442993402481"
"115384","","","","0.05150371789932251","0.05150371789932251","0.05150371789932251"
"115385","","","","0.04598896950483322","0.04598896950483322","0.04598896950483322"
"115388","","","","0.04474104940891266","0.04474104940891266","0.04474104940891266"
"115391","","","","0.04555644094944","0.04555644094944","0.04555644094944"
"115393","","","","0.039213601499795914","0.039213601499795914","0.039213601499795914"
"115395","","","","0.03791654855012894","0.03791654855012894","0.03791654855012894"
"115396","","","","0.035581089556217194","0.035581089556217194","0.035581089556217194"
"115398","","","","0.0336112380027771","0.0336112380027771","0.0336112380027771"
"115399","","","","0.033035457134246826","0.033035457134246826","0.033035457134246826"
"115400","","","","0.03786507993936539","0.03786507993936539","0.03786507993936539"
"115401","","","","0.03353787213563919","0.03353787213563919","0.03353787213563919"
"115403","","","","0.03851417079567909","0.03851417079567909","0.03851417079567909"
"115404","","","","0.03654348850250244","0.03654348850250244","0.03654348850250244"
