"Step","train_mp3 - train_loss_step","train_mp3 - train_loss_step__MIN","train_mp3 - train_loss_step__MAX","train_mp2 - train_loss_step","train_mp2 - train_loss_step__MIN","train_mp2 - train_loss_step__MAX"
"1117","0.00001238141703652218","0.00001238141703652218","0.00001238141703652218","0.000008089416951406747","0.000008089416951406747","0.000008089416951406747"
"1133","0.00003315063804620877","0.00003315063804620877","0.00003315063804620877","0.000012568781130539719","0.000012568781130539719","0.000012568781130539719"
"1135","0.00002224793570348993","0.00002224793570348993","0.00002224793570348993","0.00001211275412060786","0.00001211275412060786","0.00001211275412060786"
"1169","0.00003412293881410733","0.00003412293881410733","0.00003412293881410733","0.00005260898979031481","0.00005260898979031481","0.00005260898979031481"
"1172","0.000032920164812821895","0.000032920164812821895","0.000032920164812821895","0.00006514193228213117","0.00006514193228213117","0.00006514193228213117"
"1221","0.000029960345273138955","0.000029960345273138955","0.000029960345273138955","0.000025299064873252064","0.000025299064873252064","0.000025299064873252064"
"1237","0.000016969008356682025","0.000016969008356682025","0.000016969008356682025","0.000022072608771850355","0.000022072608771850355","0.000022072608771850355"
"1243","0.000032148207537829876","0.000032148207537829876","0.000032148207537829876","0.000015318539226427674","0.000015318539226427674","0.000015318539226427674"
"1257","0.00002597823549876921","0.00002597823549876921","0.00002597823549876921","0.000019659742974909022","0.000019659742974909022","0.000019659742974909022"
"1273","0.00004469620034797117","0.00004469620034797117","0.00004469620034797117","0.000018307589925825596","0.000018307589925825596","0.000018307589925825596"
"1356","0.000036199751775711775","0.000036199751775711775","0.000036199751775711775","0.00002625648266985081","0.00002625648266985081","0.00002625648266985081"
"1371","0.000012799890100723132","0.000012799890100723132","0.000012799890100723132","0.00002437028342683334","0.00002437028342683334","0.00002437028342683334"
"1433","0.00003115463914582506","0.00003115463914582506","0.00003115463914582506","0.00002118224438163452","0.00002118224438163452","0.00002118224438163452"
"1451","0.00004891445132670924","0.00004891445132670924","0.00004891445132670924","0.000025893723432091065","0.000025893723432091065","0.000025893723432091065"
"1452","0.000018996484868694097","0.000018996484868694097","0.000018996484868694097","0.00001894394154078327","0.00001894394154078327","0.00001894394154078327"
"1453","0.00004578847438097","0.00004578847438097","0.00004578847438097","0.000014579576600226574","0.000014579576600226574","0.000014579576600226574"
"1475","0.00002375335679971613","0.00002375335679971613","0.00002375335679971613","0.000017252652469323948","0.000017252652469323948","0.000017252652469323948"
"1506","0.000025593055397621356","0.000025593055397621356","0.000025593055397621356","0.00003110331454081461","0.00003110331454081461","0.00003110331454081461"
"1536","0.00005763152876170352","0.00005763152876170352","0.00005763152876170352","0.00003226799890398979","0.00003226799890398979","0.00003226799890398979"
"1581","0.000016119138308567926","0.000016119138308567926","0.000016119138308567926","0.00002610267802083399","0.00002610267802083399","0.00002610267802083399"
"1603","0.000020001301891170442","0.000020001301891170442","0.000020001301891170442","0.000020612536900443956","0.000020612536900443956","0.000020612536900443956"
"1691","0.000012139827049395535","0.000012139827049395535","0.000012139827049395535","0.000011407599231461063","0.000011407599231461063","0.000011407599231461063"
"1723","0.00002370010406593792","0.00002370010406593792","0.00002370010406593792","0.000010531419320614077","0.000010531419320614077","0.000010531419320614077"
"1746","0.000033509502827655524","0.000033509502827655524","0.000033509502827655524","0.000010723117156885564","0.000010723117156885564","0.000010723117156885564"
"1778","0.000007157330401241779","0.000007157330401241779","0.000007157330401241779","0.00003035044028365519","0.00003035044028365519","0.00003035044028365519"
"1787","0.00000867941889737267","0.00000867941889737267","0.00000867941889737267","0.000013494140148395672","0.000013494140148395672","0.000013494140148395672"
"1797","0.00003143471258226782","0.00003143471258226782","0.00003143471258226782","0.00001721268563414924","0.00001721268563414924","0.00001721268563414924"
"1826","0.000040235834603663534","0.000040235834603663534","0.000040235834603663534","0.00002074929216178134","0.00002074929216178134","0.00002074929216178134"
"1837","0.000017591624782653525","0.000017591624782653525","0.000017591624782653525","0.00002145514008589089","0.00002145514008589089","0.00002145514008589089"
"1838","0.00003577840107027441","0.00003577840107027441","0.00003577840107027441","0.000018842423742171377","0.000018842423742171377","0.000018842423742171377"
"2036","0.000007288695087481756","0.000007288695087481756","0.000007288695087481756","0.00002791404040181078","0.00002791404040181078","0.00002791404040181078"
"2047","0.000014675582860945724","0.000014675582860945724","0.000014675582860945724","0.00003391412610653788","0.00003391412610653788","0.00003391412610653788"
"2117","0.000020686868083430454","0.000020686868083430454","0.000020686868083430454","0.00002078834040730726","0.00002078834040730726","0.00002078834040730726"
"2131","0.000015289955626940355","0.000015289955626940355","0.000015289955626940355","0.000023767057427903637","0.000023767057427903637","0.000023767057427903637"
"2137","0.000021963234758004546","0.000021963234758004546","0.000021963234758004546","0.000045407934521790594","0.000045407934521790594","0.000045407934521790594"
"2152","0.000030616592994192615","0.000030616592994192615","0.000030616592994192615","0.000027087302441941574","0.000027087302441941574","0.000027087302441941574"
"2208","0.000010575800843071193","0.000010575800843071193","0.000010575800843071193","0.000010952060620184056","0.000010952060620184056","0.000010952060620184056"
"2255","0.000019466948288027197","0.000019466948288027197","0.000019466948288027197","0.000019658722521853633","0.000019658722521853633","0.000019658722521853633"
"2290","0.000023385771783068776","0.000023385771783068776","0.000023385771783068776","0.00002555207538534887","0.00002555207538534887","0.00002555207538534887"
"2292","0.0000276258524536388","0.0000276258524536388","0.0000276258524536388","0.00004771954991156235","0.00004771954991156235","0.00004771954991156235"
"2386","0.000024205790396081284","0.000024205790396081284","0.000024205790396081284","0.000008863886250765063","0.000008863886250765063","0.000008863886250765063"
"2398","0.00005699189205188304","0.00005699189205188304","0.00005699189205188304","0.000012476336451072711","0.000012476336451072711","0.000012476336451072711"
"2405","0.000017890150047605857","0.000017890150047605857","0.000017890150047605857","0.000016224217688431963","0.000016224217688431963","0.000016224217688431963"
"2455","0.000013425395081867464","0.000013425395081867464","0.000013425395081867464","0.00001860090924310498","0.00001860090924310498","0.00001860090924310498"
"2481","0.0000057789193306234665","0.0000057789193306234665","0.0000057789193306234665","0.000020886513084406033","0.000020886513084406033","0.000020886513084406033"
"2522","0.000014375130376720335","0.000014375130376720335","0.000014375130376720335","0.000009469360520597547","0.000009469360520597547","0.000009469360520597547"
"2525","0.000006092849616834428","0.000006092849616834428","0.000006092849616834428","0.000009369607141707093","0.000009369607141707093","0.000009369607141707093"
"2531","0.00004442499266588129","0.00004442499266588129","0.00004442499266588129","0.000006974521966185421","0.000006974521966185421","0.000006974521966185421"
"2636","0.000008839905603963416","0.000008839905603963416","0.000008839905603963416","0.000014667744835605845","0.000014667744835605845","0.000014667744835605845"
"2645","0.000013941700672148727","0.000013941700672148727","0.000013941700672148727","0.000011758942491724156","0.000011758942491724156","0.000011758942491724156"
"2652","0.000008814718057692517","0.000008814718057692517","0.000008814718057692517","0.000010321708032279275","0.000010321708032279275","0.000010321708032279275"
"2765","0.000008268823876278475","0.000008268823876278475","0.000008268823876278475","0.000008801978765404783","0.000008801978765404783","0.000008801978765404783"
"2775","0.000010379373634350486","0.000010379373634350486","0.000010379373634350486","0.000025316820028820075","0.000025316820028820075","0.000025316820028820075"
"2810","0.0000043345257836335804","0.0000043345257836335804","0.0000043345257836335804","0.000017938273231266066","0.000017938273231266066","0.000017938273231266066"
"2835","0.00000958836062636692","0.00000958836062636692","0.00000958836062636692","0.00002533734186727088","0.00002533734186727088","0.00002533734186727088"
"2855","0.000016194979252759367","0.000016194979252759367","0.000016194979252759367","0.000005620154297503177","0.000005620154297503177","0.000005620154297503177"
"2924","0.000017761176422936842","0.000017761176422936842","0.000017761176422936842","0.000009625744496588595","0.000009625744496588595","0.000009625744496588595"
"2977","0.000007990751328179613","0.000007990751328179613","0.000007990751328179613","0.000005985915777273476","0.000005985915777273476","0.000005985915777273476"
"3014","0.000010571711754892021","0.000010571711754892021","0.000010571711754892021","0.000017977537936531007","0.000017977537936531007","0.000017977537936531007"
"3061","0.000017419748473912477","0.000017419748473912477","0.000017419748473912477","0.000008468401574646123","0.000008468401574646123","0.000008468401574646123"
"3078","0.00002082798528135754","0.00002082798528135754","0.00002082798528135754","0.00002789422796922736","0.00002789422796922736","0.00002789422796922736"
"3171","0.000005121220056025777","0.000005121220056025777","0.000005121220056025777","0.00001767699359334074","0.00001767699359334074","0.00001767699359334074"
"3176","0.000010552026651566848","0.000010552026651566848","0.000010552026651566848","0.00001872027132776566","0.00001872027132776566","0.00001872027132776566"
"3194","0.000013298657904670108","0.000013298657904670108","0.000013298657904670108","0.000007162814199546119","0.000007162814199546119","0.000007162814199546119"
"3199","0.000018160983017878607","0.000018160983017878607","0.000018160983017878607","0.0000159349619934801","0.0000159349619934801","0.0000159349619934801"
"3227","0.000006165947979752673","0.000006165947979752673","0.000006165947979752673","0.00006770848267478868","0.00006770848267478868","0.00006770848267478868"
"3266","0.00001484704807808157","0.00001484704807808157","0.00001484704807808157","0.000022558699129149318","0.000022558699129149318","0.000022558699129149318"
"3270","0.000005263706952973735","0.000005263706952973735","0.000005263706952973735","0.000007057182301650755","0.000007057182301650755","0.000007057182301650755"
"3376","0.000009586678061168641","0.000009586678061168641","0.000009586678061168641","0.000011138223271700554","0.000011138223271700554","0.000011138223271700554"
"3409","0.000018358376109972596","0.000018358376109972596","0.000018358376109972596","0.00002215453059761785","0.00002215453059761785","0.00002215453059761785"
"3444","0.000008030305252759717","0.000008030305252759717","0.000008030305252759717","0.00000950285993894795","0.00000950285993894795","0.00000950285993894795"
"3475","0.000010336692866985686","0.000010336692866985686","0.000010336692866985686","0.000021331579773686826","0.000021331579773686826","0.000021331579773686826"
"3520","0.000009177492756862193","0.000009177492756862193","0.000009177492756862193","0.000009310825589636806","0.000009310825589636806","0.000009310825589636806"
"3547","0.000015689991414546967","0.000015689991414546967","0.000015689991414546967","0.000008208151484723203","0.000008208151484723203","0.000008208151484723203"
"3631","0.000009732586477184668","0.000009732586477184668","0.000009732586477184668","0.000008086539310170338","0.000008086539310170338","0.000008086539310170338"
"3666","0.00000979374090093188","0.00000979374090093188","0.00000979374090093188","0.000010536202353250701","0.000010536202353250701","0.000010536202353250701"
"3698","0.000008696110853634309","0.000008696110853634309","0.000008696110853634309","0.000013153563486412168","0.000013153563486412168","0.000013153563486412168"
"3705","0.000013674338333657943","0.000013674338333657943","0.000013674338333657943","0.0000044871758291265","0.0000044871758291265","0.0000044871758291265"
"3713","0.000018231447029393166","0.000018231447029393166","0.000018231447029393166","0.000011366952094249427","0.000011366952094249427","0.000011366952094249427"
"3759","0.000016718680853955448","0.000016718680853955448","0.000016718680853955448","0.0000051913793868152425","0.0000051913793868152425","0.0000051913793868152425"
"3776","0.000017633321476751007","0.000017633321476751007","0.000017633321476751007","0.000015979388990672305","0.000015979388990672305","0.000015979388990672305"
"3843","0.000025946439563995227","0.000025946439563995227","0.000025946439563995227","0.000006927555205038516","0.000006927555205038516","0.000006927555205038516"
"3861","0.000010445445695950184","0.000010445445695950184","0.000010445445695950184","0.000010940444553853013","0.000010940444553853013","0.000010940444553853013"
"3995","0.0000064105461206054315","0.0000064105461206054315","0.0000064105461206054315","0.0000068818517320323735","0.0000068818517320323735","0.0000068818517320323735"
"4004","0.000011288105270068627","0.000011288105270068627","0.000011288105270068627","0.00001579244781169109","0.00001579244781169109","0.00001579244781169109"
"4037","0.00003584300065995194","0.00003584300065995194","0.00003584300065995194","0.000014832030501565896","0.000014832030501565896","0.000014832030501565896"
"4058","0.000008622970199212432","0.000008622970199212432","0.000008622970199212432","0.000005020498520025285","0.000005020498520025285","0.000005020498520025285"
"4072","0.000008364622772205621","0.000008364622772205621","0.000008364622772205621","0.00001709404750727117","0.00001709404750727117","0.00001709404750727117"
"4079","0.00004222610004944727","0.00004222610004944727","0.00004222610004944727","0.000010847777957678773","0.000010847777957678773","0.000010847777957678773"
"4088","0.000039133003156166524","0.000039133003156166524","0.000039133003156166524","0.000010755451512522995","0.000010755451512522995","0.000010755451512522995"
"4093","0.000025813276806729846","0.000025813276806729846","0.000025813276806729846","0.000008732613423489965","0.000008732613423489965","0.000008732613423489965"
"4122","0.000013352731002669316","0.000013352731002669316","0.000013352731002669316","0.0000063940078689483926","0.0000063940078689483926","0.0000063940078689483926"
"4217","0.000030054787202971056","0.000030054787202971056","0.000030054787202971056","0.00001438892741134623","0.00001438892741134623","0.00001438892741134623"
"4233","0.00001090235400624806","0.00001090235400624806","0.00001090235400624806","0.0000061469322645280045","0.0000061469322645280045","0.0000061469322645280045"
"4302","0.000015947520296322182","0.000015947520296322182","0.000015947520296322182","0.000008414323929173406","0.000008414323929173406","0.000008414323929173406"
"4363","0.000007753489626338705","0.000007753489626338705","0.000007753489626338705","0.000004157485818723217","0.000004157485818723217","0.000004157485818723217"
"4364","0.000011464636372693349","0.000011464636372693349","0.000011464636372693349","0.000004188516868453007","0.000004188516868453007","0.000004188516868453007"
"4376","0.00001021784555632621","0.00001021784555632621","0.00001021784555632621","0.000012557691661641002","0.000012557691661641002","0.000012557691661641002"
"4414","0.000010562531315372325","0.000010562531315372325","0.000010562531315372325","0.000005795042852696497","0.000005795042852696497","0.000005795042852696497"
"4482","0.000004399228600959759","0.000004399228600959759","0.000004399228600959759","0.000010887966709560715","0.000010887966709560715","0.000010887966709560715"
"4570","0.000008316735147673171","0.000008316735147673171","0.000008316735147673171","0.000010574858606560156","0.000010574858606560156","0.000010574858606560156"
"4603","0.000018673295926419087","0.000018673295926419087","0.000018673295926419087","0.00000849995376484003","0.00000849995376484003","0.00000849995376484003"
"4621","0.000004675561740441481","0.000004675561740441481","0.000004675561740441481","0.00001500072903581895","0.00001500072903581895","0.00001500072903581895"
"4625","0.00000480400376545731","0.00000480400376545731","0.00000480400376545731","0.000009351055268780328","0.000009351055268780328","0.000009351055268780328"
"4626","0.000008416463970206678","0.000008416463970206678","0.000008416463970206678","0.000006524800028273603","0.000006524800028273603","0.000006524800028273603"
"4654","0.00001421111483068671","0.00001421111483068671","0.00001421111483068671","0.000007941292096802499","0.000007941292096802499","0.000007941292096802499"
"4688","0.000005831977432535496","0.000005831977432535496","0.000005831977432535496","0.000015250821888912469","0.000015250821888912469","0.000015250821888912469"
"4690","0.000005086178134661168","0.000005086178134661168","0.000005086178134661168","0.000012291275197640061","0.000012291275197640061","0.000012291275197640061"
"4728","0.0000049647705964162014","0.0000049647705964162014","0.0000049647705964162014","0.000006605663202208234","0.000006605663202208234","0.000006605663202208234"
"4810","0.000012277390851522796","0.000012277390851522796","0.000012277390851522796","0.000014013050531502813","0.000014013050531502813","0.000014013050531502813"
"4849","0.00001132828947447706","0.00001132828947447706","0.00001132828947447706","0.000018267741324962117","0.000018267741324962117","0.000018267741324962117"
"4852","0.000009623786354495678","0.000009623786354495678","0.000009623786354495678","0.000020937524823239073","0.000020937524823239073","0.000020937524823239073"
"4867","0.000007619310053996742","0.000007619310053996742","0.000007619310053996742","0.000014940858818590641","0.000014940858818590641","0.000014940858818590641"
"4873","0.000005300509656080976","0.000005300509656080976","0.000005300509656080976","0.0000036811588870477863","0.0000036811588870477863","0.0000036811588870477863"
"5091","0.000007773599463689607","0.000007773599463689607","0.000007773599463689607","0.00000370765155821573","0.00000370765155821573","0.00000370765155821573"
"5136","0.000003413784270378528","0.000003413784270378528","0.000003413784270378528","0.000003348173322592629","0.000003348173322592629","0.000003348173322592629"
"5236","0.000009174276783596724","0.000009174276783596724","0.000009174276783596724","0.000008451941539533436","0.000008451941539533436","0.000008451941539533436"
"5239","0.000008489784704579506","0.000008489784704579506","0.000008489784704579506","0.00001998422885662876","0.00001998422885662876","0.00001998422885662876"
"5242","0.000007915479727671482","0.000007915479727671482","0.000007915479727671482","0.00002561643486842513","0.00002561643486842513","0.00002561643486842513"
"5277","0.000006285258677962702","0.000006285258677962702","0.000006285258677962702","0.000012236145266797394","0.000012236145266797394","0.000012236145266797394"
"5341","0.00000771626946516335","0.00000771626946516335","0.00000771626946516335","0.000007428047410940053","0.000007428047410940053","0.000007428047410940053"
"5365","0.000020983083231840283","0.000020983083231840283","0.000020983083231840283","0.000009226372640114278","0.000009226372640114278","0.000009226372640114278"
"5369","0.000012628485819732305","0.000012628485819732305","0.000012628485819732305","0.000012317999789956957","0.000012317999789956957","0.000012317999789956957"
"5419","0.00001025096935336478","0.00001025096935336478","0.00001025096935336478","0.000003887945240421686","0.000003887945240421686","0.000003887945240421686"
"5449","0.000014213677786756307","0.000014213677786756307","0.000014213677786756307","0.000008841491762723308","0.000008841491762723308","0.000008841491762723308"
"5495","0.000015452482330147177","0.000015452482330147177","0.000015452482330147177","0.000005706880983780138","0.000005706880983780138","0.000005706880983780138"
"5528","0.000004571746103465557","0.000004571746103465557","0.000004571746103465557","0.000013981953998154495","0.000013981953998154495","0.000013981953998154495"
"5549","0.000008977975994639564","0.000008977975994639564","0.000008977975994639564","0.00001605476063559763","0.00001605476063559763","0.00001605476063559763"
"5561","0.000015280198567779735","0.000015280198567779735","0.000015280198567779735","0.000006378394573403057","0.000006378394573403057","0.000006378394573403057"
"5570","0.000006890601071063429","0.000006890601071063429","0.000006890601071063429","0.0000025376079975103494","0.0000025376079975103494","0.0000025376079975103494"
"5589","0.000010558605936239474","0.000010558605936239474","0.000010558605936239474","0.000004077118319401052","0.000004077118319401052","0.000004077118319401052"
"5597","0.000006847968961665174","0.000006847968961665174","0.000006847968961665174","0.00000787081262387801","0.00000787081262387801","0.00000787081262387801"
"5639","0.00000282400560536189","0.00000282400560536189","0.00000282400560536189","0.00001465163404645864","0.00001465163404645864","0.00001465163404645864"
"5684","0.000007640749572601635","0.000007640749572601635","0.000007640749572601635","0.00000463931883132318","0.00000463931883132318","0.00000463931883132318"
"5771","0.000008980463462648913","0.000008980463462648913","0.000008980463462648913","0.000007827576155250426","0.000007827576155250426","0.000007827576155250426"
"5782","0.000005450780463434057","0.000005450780463434057","0.000005450780463434057","0.000014796301911701448","0.000014796301911701448","0.000014796301911701448"
"5794","0.000006035218120814534","0.000006035218120814534","0.000006035218120814534","0.000009839741323958151","0.000009839741323958151","0.000009839741323958151"
"5805","0.000026936981157632545","0.000026936981157632545","0.000026936981157632545","0.000007832595656509511","0.000007832595656509511","0.000007832595656509511"
"5862","0.0000061268815443327185","0.0000061268815443327185","0.0000061268815443327185","0.000005349580078473082","0.000005349580078473082","0.000005349580078473082"
"6013","0.000010203940291830804","0.000010203940291830804","0.000010203940291830804","0.000006916892743902281","0.000006916892743902281","0.000006916892743902281"
"6068","0.000017091439076466486","0.000017091439076466486","0.000017091439076466486","0.000006266002856136765","0.000006266002856136765","0.000006266002856136765"
"6072","0.000011706719305948354","0.000011706719305948354","0.000011706719305948354","0.0000037972449717926793","0.0000037972449717926793","0.0000037972449717926793"
"6123","0.000007800169441907201","0.000007800169441907201","0.000007800169441907201","0.0000075370821832621004","0.0000075370821832621004","0.0000075370821832621004"
"6236","0.000012041780792060308","0.000012041780792060308","0.000012041780792060308","0.000003913521595677594","0.000003913521595677594","0.000003913521595677594"
"6246","0.000007904507583589293","0.000007904507583589293","0.000007904507583589293","0.000005189254807191901","0.000005189254807191901","0.000005189254807191901"
"6255","0.000014387756891665049","0.000014387756891665049","0.000014387756891665049","0.0000071176209530676715","0.0000071176209530676715","0.0000071176209530676715"
"6271","0.000008705387699592393","0.000008705387699592393","0.000008705387699592393","0.000006056513484509196","0.000006056513484509196","0.000006056513484509196"
"6306","0.00000609171183896251","0.00000609171183896251","0.00000609171183896251","0.000019783441530307755","0.000019783441530307755","0.000019783441530307755"
"6322","0.000008928027455112897","0.000008928027455112897","0.000008928027455112897","0.000012916766536363866","0.000012916766536363866","0.000012916766536363866"
"6386","0.000005530971066036727","0.000005530971066036727","0.000005530971066036727","0.00000690297474648105","0.00000690297474648105","0.00000690297474648105"
"6388","0.0000049130057959700935","0.0000049130057959700935","0.0000049130057959700935","0.000005211402822169475","0.000005211402822169475","0.000005211402822169475"
"6424","0.000011251244359300472","0.000011251244359300472","0.000011251244359300472","0.000011273577001702506","0.000011273577001702506","0.000011273577001702506"
"6495","0.000004940956387144979","0.000004940956387144979","0.000004940956387144979","0.000006450327418860979","0.000006450327418860979","0.000006450327418860979"
"6520","0.0000036251542496756883","0.0000036251542496756883","0.0000036251542496756883","0.0000038566790863114875","0.0000038566790863114875","0.0000038566790863114875"
"6531","0.000002860081622202415","0.000002860081622202415","0.000002860081622202415","0.000007430587629642105","0.000007430587629642105","0.000007430587629642105"
"6596","0.000007342960998357739","0.000007342960998357739","0.000007342960998357739","0.000008554904525226448","0.000008554904525226448","0.000008554904525226448"
"6611","0.000006599170774279628","0.000006599170774279628","0.000006599170774279628","0.000002709549789869925","0.000002709549789869925","0.000002709549789869925"
"6617","0.000012139918908360414","0.000012139918908360414","0.000012139918908360414","0.00000434886351285968","0.00000434886351285968","0.00000434886351285968"
"6633","0.000007711530088272411","0.000007711530088272411","0.000007711530088272411","0.000009856668839347549","0.000009856668839347549","0.000009856668839347549"
"6656","0.000004376591277832631","0.000004376591277832631","0.000004376591277832631","0.000009161782145383768","0.000009161782145383768","0.000009161782145383768"
"6739","0.000007140846264519496","0.000007140846264519496","0.000007140846264519496","0.000006528856829390861","0.000006528856829390861","0.000006528856829390861"
"6746","0.000006613615369133186","0.000006613615369133186","0.000006613615369133186","0.000005670614427799592","0.000005670614427799592","0.000005670614427799592"
"6754","0.000006201937594596529","0.000006201937594596529","0.000006201937594596529","0.000016794685507193208","0.000016794685507193208","0.000016794685507193208"
"6783","0.000008429743502347264","0.000008429743502347264","0.000008429743502347264","0.000008923614586819895","0.000008923614586819895","0.000008923614586819895"
"6833","0.000022711979909217916","0.000022711979909217916","0.000022711979909217916","0.000004851955054618884","0.000004851955054618884","0.000004851955054618884"
"6851","0.000010477405339770485","0.000010477405339770485","0.000010477405339770485","0.000005743465408158954","0.000005743465408158954","0.000005743465408158954"
"6902","0.000005189127932681004","0.000005189127932681004","0.000005189127932681004","0.000002379497573201661","0.000002379497573201661","0.000002379497573201661"
"6943","0.000009976640285458416","0.000009976640285458416","0.000009976640285458416","0.000010821912837855052","0.000010821912837855052","0.000010821912837855052"
"6972","0.0000030599640012951568","0.0000030599640012951568","0.0000030599640012951568","0.000005679786227119621","0.000005679786227119621","0.000005679786227119621"
"6975","0.000008089991752058268","0.000008089991752058268","0.000008089991752058268","0.0000049466661948827095","0.0000049466661948827095","0.0000049466661948827095"
"6994","0.000009992330888053402","0.000009992330888053402","0.000009992330888053402","0.000007642996024515014","0.000007642996024515014","0.000007642996024515014"
"7062","0.000008316497769556008","0.000008316497769556008","0.000008316497769556008","0.000009717525244923308","0.000009717525244923308","0.000009717525244923308"
"7081","0.000002959685843961779","0.000002959685843961779","0.000002959685843961779","0.000012823148608731572","0.000012823148608731572","0.000012823148608731572"
"7127","0.0000037583763514703605","0.0000037583763514703605","0.0000037583763514703605","0.000006667983598163119","0.000006667983598163119","0.000006667983598163119"
"7272","0.0000037996617265889654","0.0000037996617265889654","0.0000037996617265889654","0.000010910684068221599","0.000010910684068221599","0.000010910684068221599"
"7303","0.000005866220817551948","0.000005866220817551948","0.000005866220817551948","0.0000058790847106138244","0.0000058790847106138244","0.0000058790847106138244"
"7376","0.0000029022610306128627","0.0000029022610306128627","0.0000029022610306128627","0.00000962958438321948","0.00000962958438321948","0.00000962958438321948"
"7411","0.000015028792404336855","0.000015028792404336855","0.000015028792404336855","0.000004257015916664386","0.000004257015916664386","0.000004257015916664386"
"7511","0.0000053577523431158625","0.0000053577523431158625","0.0000053577523431158625","0.000003918322818208253","0.000003918322818208253","0.000003918322818208253"
"7574","0.000004497390364122111","0.000004497390364122111","0.000004497390364122111","0.000005399750534706982","0.000005399750534706982","0.000005399750534706982"
